filename,block_collection,block_index,block_type,block_level,line_index,line_text,line_x0,line_y0,line_x1,line_y1
GGT_1247.pdf,preproc_blocks,4,title,1.0,0,GRUPO DE ESTUDO DE GERAÇÃO TÉRMICA - GGT,183.0,128.0,406.0,139.0
GGT_1247.pdf,para_blocks,5,title,1.0,0,AVALIAÇÃO DA EFICIÊNCIA ENERGÉTICA DA ADIÇÃO DE HIDROGÊNIO À REDES DE GÁS NATURAL,75.0,158.0,514.0,170.0
GGT_1247.pdf,preproc_blocks,5,title,1.0,0,AVALIAÇÃO DA EFICIÊNCIA ENERGÉTICA DA ADIÇÃO DE HIDROGÊNIO À REDES DE GÁS NATURAL,75.0,158.0,514.0,170.0
GGT_1247.pdf,para_blocks,6,text,,0,JOÃO HENRIQUE PAULINO DE AZEVEDO (1); RODRIGO FLORA CALILI (1); SERGIO LEAL BRAGA (1),75.0,189.0,512.0,201.0
GGT_1247.pdf,preproc_blocks,6,text,,0,JOÃO HENRIQUE PAULINO DE AZEVEDO (1); RODRIGO FLORA CALILI (1); SERGIO LEAL BRAGA (1),75.0,189.0,512.0,201.0
GGT_1247.pdf,para_blocks,6,text,,1,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO (1),154.0,199.0,433.0,211.0
GGT_1247.pdf,preproc_blocks,6,text,,1,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO (1),154.0,199.0,433.0,211.0
GGT_1247.pdf,para_blocks,7,title,2.0,0,RESUMO,67.0,232.0,107.0,243.0
GGT_1247.pdf,preproc_blocks,7,title,2.0,0,RESUMO,67.0,232.0,107.0,243.0
GGT_1247.pdf,para_blocks,8,abstract,,0,A utilização do hidrogênio se mostra como alternativa para que as metas de descarbonização sejam atingidas. Há,67.0,253.0,531.0,262.0
GGT_1247.pdf,preproc_blocks,8,abstract,,0,A utilização do hidrogênio se mostra como alternativa para que as metas de descarbonização sejam atingidas. Há,67.0,253.0,531.0,262.0
GGT_1247.pdf,para_blocks,8,abstract,,1,"um aumento da eficiência energética do gás natural ao se misturar o hidrogênio a este gás. Neste trabalho, é",66.0,263.0,531.0,272.0
GGT_1247.pdf,preproc_blocks,8,abstract,,1,"um aumento da eficiência energética do gás natural ao se misturar o hidrogênio a este gás. Neste trabalho, é",66.0,263.0,531.0,272.0
GGT_1247.pdf,para_blocks,8,abstract,,2,analisada a possibilidade de mistura de hidrogênio ao gás natural em redes de fornecimento já existentes. Uma,66.0,273.0,531.0,282.0
GGT_1247.pdf,preproc_blocks,8,abstract,,2,analisada a possibilidade de mistura de hidrogênio ao gás natural em redes de fornecimento já existentes. Uma,66.0,273.0,531.0,282.0
GGT_1247.pdf,para_blocks,8,abstract,,3,revisão da literatura é realizada para entender as questões técnicas e definir as concentrações aceitáveis de,66.0,284.0,531.0,293.0
GGT_1247.pdf,preproc_blocks,8,abstract,,3,revisão da literatura é realizada para entender as questões técnicas e definir as concentrações aceitáveis de,66.0,284.0,531.0,293.0
GGT_1247.pdf,para_blocks,8,abstract,,4,"hidrogênio no gás natural. Por fim, é feita a projeção de emissões e custos evitados para se avaliar a eficiência",66.0,294.0,531.0,303.0
GGT_1247.pdf,preproc_blocks,8,abstract,,4,"hidrogênio no gás natural. Por fim, é feita a projeção de emissões e custos evitados para se avaliar a eficiência",66.0,294.0,531.0,303.0
GGT_1247.pdf,para_blocks,8,abstract,,5,energética alcançável com a inserção do hidrogênio ao gás natural em redes no Brasil.,67.0,305.0,414.0,313.0
GGT_1247.pdf,preproc_blocks,8,abstract,,5,energética alcançável com a inserção do hidrogênio ao gás natural em redes no Brasil.,67.0,305.0,414.0,313.0
GGT_1247.pdf,para_blocks,9,text,,0,PALAVRAS-CHAVE,67.0,326.0,149.0,336.0
GGT_1247.pdf,preproc_blocks,9,text,,0,PALAVRAS-CHAVE,67.0,326.0,149.0,336.0
GGT_1247.pdf,para_blocks,10,text,,0,Gás natural enriquecido com hidrogênio; hidrogênio; descarbonização; eficiência energética; combustão,67.0,345.0,443.0,356.0
GGT_1247.pdf,preproc_blocks,10,text,,0,Gás natural enriquecido com hidrogênio; hidrogênio; descarbonização; eficiência energética; combustão,67.0,345.0,443.0,356.0
GGT_1247.pdf,para_blocks,11,title,2.0,0,1.0 INTRODUÇÃO,67.0,376.0,146.0,388.0
GGT_1247.pdf,preproc_blocks,11,title,2.0,0,1.0 INTRODUÇÃO,67.0,376.0,146.0,388.0
GGT_1247.pdf,para_blocks,12,text,,0,O hidrogênio oferece uma ótima oportunidade para descarbonizar os suprimentos de energia atuais. Mesmo,81.0,397.0,531.0,406.0
GGT_1247.pdf,preproc_blocks,12,text,,0,O hidrogênio oferece uma ótima oportunidade para descarbonizar os suprimentos de energia atuais. Mesmo,81.0,397.0,531.0,406.0
GGT_1247.pdf,para_blocks,12,text,,1,"sendo o elemento químico mais abundante na natureza, este deve ser produzido para ser considerado uma",67.0,407.0,531.0,416.0
GGT_1247.pdf,preproc_blocks,12,text,,1,"sendo o elemento químico mais abundante na natureza, este deve ser produzido para ser considerado uma",67.0,407.0,531.0,416.0
GGT_1247.pdf,para_blocks,12,text,,2,"alternativa de uso final energético. Além disso, ele representa um verdadeiro transportador de energia livre de",67.0,417.0,531.0,426.0
GGT_1247.pdf,preproc_blocks,12,text,,2,"alternativa de uso final energético. Além disso, ele representa um verdadeiro transportador de energia livre de",67.0,417.0,531.0,426.0
GGT_1247.pdf,para_blocks,12,text,,3,"carbono. Todavia, as tecnologias para produzi-lo causam uma pegada de carbono diferente de zero. Acordos",68.0,428.0,531.0,435.0
GGT_1247.pdf,preproc_blocks,12,text,,3,"carbono. Todavia, as tecnologias para produzi-lo causam uma pegada de carbono diferente de zero. Acordos",68.0,428.0,531.0,435.0
GGT_1247.pdf,para_blocks,12,text,,4,mundiais impulsionaram os países a adotarem tecnologias de baixo carbono: o protocolo de Kyoto assinado em 1997,67.0,437.0,531.0,447.0
GGT_1247.pdf,preproc_blocks,12,text,,4,mundiais impulsionaram os países a adotarem tecnologias de baixo carbono: o protocolo de Kyoto assinado em 1997,67.0,437.0,531.0,447.0
GGT_1247.pdf,para_blocks,12,text,,5,e aplicado em 2005 ao impor a todos os membros a reduzirem suas emissões de gases de efeito estufa; e o acordo,67.0,448.0,529.0,455.0
GGT_1247.pdf,preproc_blocks,12,text,,5,e aplicado em 2005 ao impor a todos os membros a reduzirem suas emissões de gases de efeito estufa; e o acordo,67.0,448.0,529.0,455.0
GGT_1247.pdf,para_blocks,12,text,,6,"COP21 em Paris de 2015, que definiu responsabilidades nas emissões para todos os países do globo.",67.0,457.0,478.0,466.0
GGT_1247.pdf,preproc_blocks,12,text,,6,"COP21 em Paris de 2015, que definiu responsabilidades nas emissões para todos os países do globo.",67.0,457.0,478.0,466.0
GGT_1247.pdf,para_blocks,13,text,,0,"Em 2018 o fornecimento de eletricidade e energia térmica para edifícios, indústrias e transportes foi responsável",81.0,467.0,531.0,476.0
GGT_1247.pdf,preproc_blocks,13,text,,0,"Em 2018 o fornecimento de eletricidade e energia térmica para edifícios, indústrias e transportes foi responsável",81.0,467.0,531.0,476.0
GGT_1247.pdf,para_blocks,13,text,,1,"por 56% das emissões globais, enquanto apenas o setor de geração respondia por 41% (IEA, 2020). Sabe-se que a",67.0,477.0,531.0,487.0
GGT_1247.pdf,preproc_blocks,13,text,,1,"por 56% das emissões globais, enquanto apenas o setor de geração respondia por 41% (IEA, 2020). Sabe-se que a",67.0,477.0,531.0,487.0
GGT_1247.pdf,para_blocks,13,text,,2,"produção de energia renovável é menos constante e previsível do que a fóssil, pois não são despacháveis. Uma",67.0,487.0,531.0,497.0
GGT_1247.pdf,preproc_blocks,13,text,,2,"produção de energia renovável é menos constante e previsível do que a fóssil, pois não são despacháveis. Uma",67.0,487.0,531.0,497.0
GGT_1247.pdf,para_blocks,13,text,,3,"matriz de energia elétrica limpa, implica desafios significativos na gestão da rede elétrica. Assim, há a necessidade",67.0,497.0,531.0,507.0
GGT_1247.pdf,preproc_blocks,13,text,,3,"matriz de energia elétrica limpa, implica desafios significativos na gestão da rede elétrica. Assim, há a necessidade",67.0,497.0,531.0,507.0
GGT_1247.pdf,para_blocks,13,text,,4,de novas tecnologias que permitam o armazenamento de energia e o balanceamento da rede. Uma tecnologia,67.0,507.0,531.0,516.0
GGT_1247.pdf,preproc_blocks,13,text,,4,de novas tecnologias que permitam o armazenamento de energia e o balanceamento da rede. Uma tecnologia,67.0,507.0,531.0,516.0
GGT_1247.pdf,para_blocks,13,text,,5,"promissora é o power-to-gas (P2G), que permite transformar eletricidade em hidrogênio (H2) ou em outros",66.0,517.0,531.0,527.0
GGT_1247.pdf,preproc_blocks,13,text,,5,"promissora é o power-to-gas (P2G), que permite transformar eletricidade em hidrogênio (H2) ou em outros",66.0,517.0,531.0,527.0
GGT_1247.pdf,para_blocks,13,text,,6,combustíveis.,68.0,528.0,123.0,536.0
GGT_1247.pdf,preproc_blocks,13,text,,6,combustíveis.,68.0,528.0,123.0,536.0
GGT_1247.pdf,para_blocks,14,text,,0,"O hidrogênio produzido pode ser injetado diretamente na rede de gás natural, ou usado para produzir metano por",81.0,536.0,531.0,546.0
GGT_1247.pdf,preproc_blocks,14,text,,0,"O hidrogênio produzido pode ser injetado diretamente na rede de gás natural, ou usado para produzir metano por",81.0,536.0,531.0,546.0
GGT_1247.pdf,para_blocks,14,text,,1,meio do processo de metanação. Quando P2G utiliza eletrólise da água através da utilização de energia renovável,67.0,548.0,531.0,555.0
GGT_1247.pdf,preproc_blocks,14,text,,1,meio do processo de metanação. Quando P2G utiliza eletrólise da água através da utilização de energia renovável,67.0,548.0,531.0,555.0
GGT_1247.pdf,para_blocks,14,text,,2,"(eólica, solar etc.), o combustível produzido é teoricamente zero de carbono e, neste caso, o hidrogênio é",68.0,558.0,531.0,565.0
GGT_1247.pdf,preproc_blocks,14,text,,2,"(eólica, solar etc.), o combustível produzido é teoricamente zero de carbono e, neste caso, o hidrogênio é",68.0,558.0,531.0,565.0
GGT_1247.pdf,para_blocks,14,text,,3,"frequentemente referido como “hidrogênio verde” (DAWOOD, ANDA, et al., 2020). Outra via de descarbonização é",67.0,567.0,531.0,576.0
GGT_1247.pdf,preproc_blocks,14,text,,3,"frequentemente referido como “hidrogênio verde” (DAWOOD, ANDA, et al., 2020). Outra via de descarbonização é",67.0,567.0,531.0,576.0
GGT_1247.pdf,para_blocks,14,text,,4,a transformação do gás natural por reforma a vapor do metano (SMR – Steam Methane Reforming) juntamente com,67.0,577.0,531.0,586.0
GGT_1247.pdf,preproc_blocks,14,text,,4,a transformação do gás natural por reforma a vapor do metano (SMR – Steam Methane Reforming) juntamente com,67.0,577.0,531.0,586.0
GGT_1247.pdf,para_blocks,14,text,,5,tecnologias de captura e sequestro de carbono (CCS – Carbon Capture and Storage). O hidrogênio produzido desta,66.0,586.0,531.0,597.0
GGT_1247.pdf,preproc_blocks,14,text,,5,tecnologias de captura e sequestro de carbono (CCS – Carbon Capture and Storage). O hidrogênio produzido desta,66.0,586.0,531.0,597.0
GGT_1247.pdf,para_blocks,14,text,,6,"forma é geralmente referido como “hidrogênio azul” (DAWOOD, ANDA, et al., 2020). Qualquer que seja a via de",67.0,597.0,531.0,606.0
GGT_1247.pdf,preproc_blocks,14,text,,6,"forma é geralmente referido como “hidrogênio azul” (DAWOOD, ANDA, et al., 2020). Qualquer que seja a via de",67.0,597.0,531.0,606.0
GGT_1247.pdf,para_blocks,14,text,,7,"descarbonização prevalecente, dependendo também da evolução dos aspectos tecnológicos e econômicos, o futuro",67.0,607.0,531.0,616.0
GGT_1247.pdf,preproc_blocks,14,text,,7,"descarbonização prevalecente, dependendo também da evolução dos aspectos tecnológicos e econômicos, o futuro",67.0,607.0,531.0,616.0
GGT_1247.pdf,para_blocks,14,text,,8,"do gás natural envolverá o uso de H2 e metano mistos, também relatado na literatura como Gás Natural Enriquecido",67.0,617.0,531.0,626.0
GGT_1247.pdf,preproc_blocks,14,text,,8,"do gás natural envolverá o uso de H2 e metano mistos, também relatado na literatura como Gás Natural Enriquecido",67.0,617.0,531.0,626.0
GGT_1247.pdf,para_blocks,14,text,,9,com Hidrogênio (HENG – Hydrogen Enriched Natural Gas).,67.0,627.0,305.0,636.0
GGT_1247.pdf,preproc_blocks,14,text,,9,com Hidrogênio (HENG – Hydrogen Enriched Natural Gas).,67.0,627.0,305.0,636.0
GGT_1247.pdf,para_blocks,15,text,,0,O objetivo deste artigo é estimar as emissões de gases efeito estufa e os custos evitados com a inserção do,80.0,636.0,531.0,648.0
GGT_1247.pdf,preproc_blocks,15,text,,0,O objetivo deste artigo é estimar as emissões de gases efeito estufa e os custos evitados com a inserção do,80.0,636.0,531.0,648.0
GGT_1247.pdf,para_blocks,15,text,,1,"hidrogênio no Brasil e, assim, avaliar a eficiência energética alcançável com a mistura do hidrogênio às redes de gás",66.0,647.0,531.0,657.0
GGT_1247.pdf,preproc_blocks,15,text,,1,"hidrogênio no Brasil e, assim, avaliar a eficiência energética alcançável com a mistura do hidrogênio às redes de gás",66.0,647.0,531.0,657.0
GGT_1247.pdf,para_blocks,15,text,,2,natural do país.,68.0,658.0,129.0,666.0
GGT_1247.pdf,preproc_blocks,15,text,,2,natural do país.,68.0,658.0,129.0,666.0
GGT_1247.pdf,para_blocks,16,title,2.0,0,2.0 REVISÃO BIBLIOGRÁFICA,67.0,677.0,197.0,687.0
GGT_1247.pdf,preproc_blocks,16,title,2.0,0,2.0 REVISÃO BIBLIOGRÁFICA,67.0,677.0,197.0,687.0
GGT_1247.pdf,para_blocks,17,text,,0,"A distribuição de misturas de hidrogênio e metano por gasoduto tem uma longa história, que remonta às origens do",66.0,698.0,531.0,708.0
GGT_1247.pdf,preproc_blocks,17,text,,0,"A distribuição de misturas de hidrogênio e metano por gasoduto tem uma longa história, que remonta às origens do",66.0,698.0,531.0,708.0
GGT_1247.pdf,para_blocks,17,text,,1,"sistema de gás natural de hoje, quando o gás manufaturado (gás de síntese) produzido a partir do carvão foi",67.0,709.0,531.0,717.0
GGT_1247.pdf,preproc_blocks,17,text,,1,"sistema de gás natural de hoje, quando o gás manufaturado (gás de síntese) produzido a partir do carvão foi",67.0,709.0,531.0,717.0
GGT_1247.pdf,para_blocks,17,text,,2,"canalizado pela primeira vez durante a era Gaslight para postes de luz, edifícios comerciais, e famílias no início e",67.0,719.0,531.0,727.0
GGT_1247.pdf,preproc_blocks,17,text,,2,"canalizado pela primeira vez durante a era Gaslight para postes de luz, edifícios comerciais, e famílias no início e",67.0,719.0,531.0,727.0
GGT_1247.pdf,para_blocks,17,text,,3,"meados de 1800 (TOMORY, 2009). Os produtos de gás manufaturados da época, também conhecidos como gás de",66.0,727.0,531.0,738.0
GGT_1247.pdf,preproc_blocks,17,text,,3,"meados de 1800 (TOMORY, 2009). Os produtos de gás manufaturados da época, também conhecidos como gás de",66.0,727.0,531.0,738.0
GGT_1247.pdf,para_blocks,17,text,,4,"cidade ou gás de água, normalmente continham 30% a 50% de hidrogênio, que podiam ser produzidos a partir de",68.0,86.0,531.0,96.0
GGT_1247.pdf,para_blocks,17,text,,5,"piche, óleo de baleia, carvão ou produtos petrolíferos (MELAINA, ANTONIA, et al., 2013).",67.0,96.0,425.0,106.0
GGT_1247.pdf,discarded_blocks,18,footer,,0,joaohpazevedo@gmail.com,240.0,791.0,359.0,799.0
GTL_0081.pdf,discarded_blocks,1,header,,0,XXVII Seminário Nacional de,124.0,35.0,229.0,43.0
GTL_0081.pdf,discarded_blocks,1,header,,1,Produção e Transmissão,124.0,45.0,248.0,55.0
GTL_0081.pdf,discarded_blocks,1,header,,2,de Energia Elétrica,124.0,56.0,219.0,67.0
GTL_0081.pdf,discarded_blocks,1,header,,3,XXVIISNPTEE,68.0,66.0,119.0,74.0
GTL_0081.pdf,discarded_blocks,2,header,,0,0081,501.0,41.0,523.0,52.0
GTL_0081.pdf,discarded_blocks,2,header,,1,GTL/4,496.0,58.0,523.0,69.0
GTL_0081.pdf,para_blocks,3,title,1.0,0,GRUPO DE ESTUDO DE SISTEMAS DE INFORMAÇÃO E TELECOMUNICAÇÃO PARA SISTEMAS,88.0,137.0,501.0,147.0
GTL_0081.pdf,preproc_blocks,3,title,1.0,0,GRUPO DE ESTUDO DE SISTEMAS DE INFORMAÇÃO E TELECOMUNICAÇÃO PARA SISTEMAS,88.0,137.0,501.0,147.0
GTL_0081.pdf,para_blocks,3,title,1.0,1,ELÉTRICOS - GTL,255.0,148.0,334.0,157.0
GTL_0081.pdf,preproc_blocks,3,title,1.0,1,ELÉTRICOS - GTL,255.0,148.0,334.0,157.0
GTL_0081.pdf,para_blocks,4,title,1.0,0,CENTRO VIRTUAL DE OPERAÇÃO,219.0,179.0,369.0,190.0
GTL_0081.pdf,preproc_blocks,4,title,1.0,0,CENTRO VIRTUAL DE OPERAÇÃO,219.0,179.0,369.0,190.0
GTL_0081.pdf,para_blocks,5,title,1.0,0,CLAUDIO VINICIUS DUARTE CABRAL(1);WILLAMS VIDAL SAMPAIO(2);SIDNEY FERREIRA,98.0,210.0,489.0,222.0
GTL_0081.pdf,preproc_blocks,5,title,1.0,0,CLAUDIO VINICIUS DUARTE CABRAL(1);WILLAMS VIDAL SAMPAIO(2);SIDNEY FERREIRA,98.0,210.0,489.0,222.0
GTL_0081.pdf,para_blocks,5,title,1.0,1,PINTO(3);CLEITON SILVA CASTRO(4);ANDRE LUIS DE FREITAS FARIAS(5),132.0,221.0,456.0,232.0
GTL_0081.pdf,preproc_blocks,5,title,1.0,1,PINTO(3);CLEITON SILVA CASTRO(4);ANDRE LUIS DE FREITAS FARIAS(5),132.0,221.0,456.0,232.0
GTL_0081.pdf,para_blocks,5,title,1.0,2,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A(1),177.0,231.0,409.0,242.0
GTL_0081.pdf,preproc_blocks,5,title,1.0,2,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A(1),177.0,231.0,409.0,242.0
GTL_0081.pdf,para_blocks,6,title,2.0,0,RESUMO,66.0,262.0,108.0,275.0
GTL_0081.pdf,preproc_blocks,6,title,2.0,0,RESUMO,66.0,262.0,108.0,275.0
GTL_0081.pdf,para_blocks,7,text,,0,O Centro Virtual de Operação foi desenvolvido com tecnologias de realidade virtual e computação em nuvem (cloud,67.0,282.0,531.0,292.0
GTL_0081.pdf,preproc_blocks,7,text,,0,O Centro Virtual de Operação foi desenvolvido com tecnologias de realidade virtual e computação em nuvem (cloud,67.0,282.0,531.0,292.0
GTL_0081.pdf,para_blocks,7,text,,1,"computing), integradas com sistemas especialistas SCADA (SAGE). O Centro de Operação Virtual é uma réplica",67.0,293.0,531.0,303.0
GTL_0081.pdf,preproc_blocks,7,text,,1,"computing), integradas com sistemas especialistas SCADA (SAGE). O Centro de Operação Virtual é uma réplica",67.0,293.0,531.0,303.0
GTL_0081.pdf,para_blocks,7,text,,2,digital (digital twin) da sala e controle do Centro de Operação Integrada de Geração e Transmissão - COI GT. Este,67.0,303.0,531.0,313.0
GTL_0081.pdf,preproc_blocks,7,text,,2,digital (digital twin) da sala e controle do Centro de Operação Integrada de Geração e Transmissão - COI GT. Este,67.0,303.0,531.0,313.0
GTL_0081.pdf,para_blocks,7,text,,3,"ambiente, acessado com o uso de óculos de realidade virtual – VR, apresenta um layout digital dos elementos reais",67.0,315.0,530.0,322.0
GTL_0081.pdf,preproc_blocks,7,text,,3,"ambiente, acessado com o uso de óculos de realidade virtual – VR, apresenta um layout digital dos elementos reais",67.0,315.0,530.0,322.0
GTL_0081.pdf,para_blocks,7,text,,4,presentes em uma sala controle de operação em tempo real.,67.0,325.0,310.0,333.0
GTL_0081.pdf,preproc_blocks,7,text,,4,presentes em uma sala controle de operação em tempo real.,67.0,325.0,310.0,333.0
GTL_0081.pdf,para_blocks,8,title,2.0,0,PALAVRAS-CHAVE,67.0,346.0,149.0,354.0
GTL_0081.pdf,preproc_blocks,8,title,2.0,0,PALAVRAS-CHAVE,67.0,346.0,149.0,354.0
GTL_0081.pdf,para_blocks,9,text,,0,"digital Twin, SAGE, Realiadde Virtual, Meta Verso, cloud computing, Centro de Operação, Eletrobras Eletronorte",68.0,356.0,516.0,365.0
GTL_0081.pdf,preproc_blocks,9,text,,0,"digital Twin, SAGE, Realiadde Virtual, Meta Verso, cloud computing, Centro de Operação, Eletrobras Eletronorte",68.0,356.0,516.0,365.0
GTL_0081.pdf,para_blocks,10,title,2.0,0,1.0 INTRODUÇÃO,67.0,376.0,143.0,387.0
GTL_0081.pdf,preproc_blocks,10,title,2.0,0,1.0 INTRODUÇÃO,67.0,376.0,143.0,387.0
GTL_0081.pdf,para_blocks,11,text,,0,A Indústria 4.0 é a quarta revolução industrial que está sendo caracterizada pelo uso da tecnologia da informação,66.0,396.0,531.0,406.0
GTL_0081.pdf,preproc_blocks,11,text,,0,A Indústria 4.0 é a quarta revolução industrial que está sendo caracterizada pelo uso da tecnologia da informação,66.0,396.0,531.0,406.0
GTL_0081.pdf,para_blocks,11,text,,1,"para automatizar processos industriais, a partir dos avanços em áreas como inteligência artificial, internet das coisas,",66.0,407.0,531.0,417.0
GTL_0081.pdf,preproc_blocks,11,text,,1,"para automatizar processos industriais, a partir dos avanços em áreas como inteligência artificial, internet das coisas,",66.0,407.0,531.0,417.0
GTL_0081.pdf,para_blocks,11,text,,2,"robótica e análise de dados. Com o objetivo de aumentar a eficiência, reduzir os custos e melhorar a qualidade dos",67.0,418.0,530.0,426.0
GTL_0081.pdf,preproc_blocks,11,text,,2,"robótica e análise de dados. Com o objetivo de aumentar a eficiência, reduzir os custos e melhorar a qualidade dos",67.0,418.0,530.0,426.0
GTL_0081.pdf,para_blocks,11,text,,3,"produtos, a Indústria 4.0 está mudando a maneira como a produção é realizada e os produtos são desenvolvidos.",67.0,428.0,521.0,437.0
GTL_0081.pdf,preproc_blocks,11,text,,3,"produtos, a Indústria 4.0 está mudando a maneira como a produção é realizada e os produtos são desenvolvidos.",67.0,428.0,521.0,437.0
GTL_0081.pdf,para_blocks,12,text,,0,"O metaverso é a visão de um universo virtual coletivo, que pode ser acessado através da tecnologia da realidade",67.0,448.0,531.0,457.0
GTL_0081.pdf,preproc_blocks,12,text,,0,"O metaverso é a visão de um universo virtual coletivo, que pode ser acessado através da tecnologia da realidade",67.0,448.0,531.0,457.0
GTL_0081.pdf,para_blocks,12,text,,1,"virtual. Ele é criado a partir de uma combinação de realidade virtual e inteligência artificial, com o objetivo de criar",66.0,459.0,531.0,468.0
GTL_0081.pdf,preproc_blocks,12,text,,1,"virtual. Ele é criado a partir de uma combinação de realidade virtual e inteligência artificial, com o objetivo de criar",66.0,459.0,531.0,468.0
GTL_0081.pdf,para_blocks,12,text,,2,"uma experiência imersiva para o usuário. Esta tecnologia permite que os usuários explorem, criem e colaborem em",67.0,470.0,530.0,478.0
GTL_0081.pdf,preproc_blocks,12,text,,2,"uma experiência imersiva para o usuário. Esta tecnologia permite que os usuários explorem, criem e colaborem em",67.0,470.0,530.0,478.0
GTL_0081.pdf,para_blocks,12,text,,3,"um ambiente virtual, onde eles podem interagir com outras pessoas e objetos virtuais de maneira realista. Além disso,",66.0,480.0,531.0,489.0
GTL_0081.pdf,preproc_blocks,12,text,,3,"um ambiente virtual, onde eles podem interagir com outras pessoas e objetos virtuais de maneira realista. Além disso,",66.0,480.0,531.0,489.0
GTL_0081.pdf,para_blocks,12,text,,4,"o metaverso pode ser usado para aplicações comerciais, como a venda de produtos virtuais, a realização de eventos",66.0,490.0,531.0,499.0
GTL_0081.pdf,preproc_blocks,12,text,,4,"o metaverso pode ser usado para aplicações comerciais, como a venda de produtos virtuais, a realização de eventos",66.0,490.0,531.0,499.0
GTL_0081.pdf,para_blocks,12,text,,5,virtuais e a criação de novas formas de entretenimento.,67.0,501.0,288.0,509.0
GTL_0081.pdf,preproc_blocks,12,text,,5,virtuais e a criação de novas formas de entretenimento.,67.0,501.0,288.0,509.0
GTL_0081.pdf,para_blocks,13,text,,0,A Indústria 4.0 e o metaverso estão se complementando em muitos aspectos. A Indústria 4.0 está fornecendo a,66.0,521.0,531.0,529.0
GTL_0081.pdf,preproc_blocks,13,text,,0,A Indústria 4.0 e o metaverso estão se complementando em muitos aspectos. A Indústria 4.0 está fornecendo a,66.0,521.0,531.0,529.0
GTL_0081.pdf,para_blocks,13,text,,1,"tecnologia necessária para criar o metaverso, e o metaverso está fornecendo novas formas de usar essa tecnologia",66.0,531.0,531.0,541.0
GTL_0081.pdf,preproc_blocks,13,text,,1,"tecnologia necessária para criar o metaverso, e o metaverso está fornecendo novas formas de usar essa tecnologia",66.0,531.0,531.0,541.0
GTL_0081.pdf,para_blocks,13,text,,2,"para melhorar a produção e a venda de produtos. Além disso, a Indústria 4.0 está usando o metaverso para criar",66.0,542.0,530.0,551.0
GTL_0081.pdf,preproc_blocks,13,text,,2,"para melhorar a produção e a venda de produtos. Além disso, a Indústria 4.0 está usando o metaverso para criar",66.0,542.0,530.0,551.0
GTL_0081.pdf,para_blocks,13,text,,3,"novas formas de treinar e capacitar funcionários, além de fornecer novas formas de entretenimento e socialização.",66.0,552.0,525.0,561.0
GTL_0081.pdf,preproc_blocks,13,text,,3,"novas formas de treinar e capacitar funcionários, além de fornecer novas formas de entretenimento e socialização.",66.0,552.0,525.0,561.0
GTL_0081.pdf,para_blocks,14,title,2.0,0,2.0 MATERIAIS E MÉTODOS,67.0,582.0,187.0,593.0
GTL_0081.pdf,preproc_blocks,14,title,2.0,0,2.0 MATERIAIS E MÉTODOS,67.0,582.0,187.0,593.0
GTL_0081.pdf,para_blocks,15,text,,0,"No ano de 2022, a Eletrobras Eletronorte desenvolveu um projeto estratégico com tema principal a inovação do",65.0,613.0,531.0,624.0
GTL_0081.pdf,preproc_blocks,15,text,,0,"No ano de 2022, a Eletrobras Eletronorte desenvolveu um projeto estratégico com tema principal a inovação do",65.0,613.0,531.0,624.0
GTL_0081.pdf,para_blocks,15,text,,1,"macroprocesso “Operar”, consolidando o uso de metodologias ágeis na gestão dos PECs, busca de novas",66.0,625.0,531.0,633.0
GTL_0081.pdf,preproc_blocks,15,text,,1,"macroprocesso “Operar”, consolidando o uso de metodologias ágeis na gestão dos PECs, busca de novas",66.0,625.0,531.0,633.0
GTL_0081.pdf,para_blocks,15,text,,2,tecnológicas de indústria 4.0 e a aplicação destas tecnologias disruptivas. As inovações desenvolvidas no decorrer,66.0,635.0,531.0,644.0
GTL_0081.pdf,preproc_blocks,15,text,,2,tecnológicas de indústria 4.0 e a aplicação destas tecnologias disruptivas. As inovações desenvolvidas no decorrer,66.0,635.0,531.0,644.0
GTL_0081.pdf,para_blocks,15,text,,3,do projeto estão pavimentando a jornada da transformação digital no processo “Operar”.,67.0,645.0,420.0,654.0
GTL_0081.pdf,preproc_blocks,15,text,,3,do projeto estão pavimentando a jornada da transformação digital no processo “Operar”.,67.0,645.0,420.0,654.0
GTL_0081.pdf,para_blocks,16,text,,0,"Uma das inovações desenvolvidas foi o Minimum Viable Product - MVP do Centro Virtual de Operação, desenvolvido",67.0,666.0,530.0,675.0
GTL_0081.pdf,preproc_blocks,16,text,,0,"Uma das inovações desenvolvidas foi o Minimum Viable Product - MVP do Centro Virtual de Operação, desenvolvido",67.0,666.0,530.0,675.0
GTL_0081.pdf,para_blocks,16,text,,1,"com tecnologias de realidade virtual e computação em nuvem (cloud computing), integradas com sistemas",66.0,677.0,531.0,685.0
GTL_0081.pdf,preproc_blocks,16,text,,1,"com tecnologias de realidade virtual e computação em nuvem (cloud computing), integradas com sistemas",66.0,677.0,531.0,685.0
GTL_0081.pdf,para_blocks,16,text,,2,especialistas. O Centro de Operação Virtual é uma réplica digital (digital twin) da sala e controle do Centro de,67.0,687.0,530.0,695.0
